89309,2.49763,-12.3626,2.88218,1.30473,3.21474,-12.597
89326,-1.18309,-12.2576,0.475785,4.2183,-0.102024,-10.6517
89346,-1.95513,-11.8966,-0.075537,7.62041,-0.819135,-8.71618
89364,5.64369,-9.59418,4.43706,-2.58494,4.86576,-11.6101
89381,6.41574,-10.9009,4.42333,-3.39034,4.94326,-13.7477
89401,5.38569,-9.63244,1.11638,-1.44011,1.98751,-10.4506
89418,4.6519,-9.27143,-0.561132,-1.239,0.452241,-10.3191
89438,3.89359,-10.0454,-0.561132,-1.05261,-0.27468,-10.2721
89455,5.04725,-9.35384,1.27922,-2.38874,1.60688,-10.8106
89478,5.71923,-8.92612,0.252117,-1.5696,0.356103,-10.2446
89496,4.76177,-10.7086,1.97573,-0.764199,1.31356,-10.324
89512,4.30855,-10.8822,1.18112,-1.2341,1.09185,-11.4228
89532,5.09041,-9.56083,1.46169,-0.855432,1.94925,-10.1318
89555,3.77489,-6.47754,1.46169,-1.38321,2.14152,-7.85094
89572,4.92364,-4.8432,1.10657,-2.77231,2.04048,-6.63941
89589,5.00506,-4.69899,0.340407,-3.20297,1.68438,-6.5315
89606,4.97171,-4.44393,-0.757332,-3.17942,0.462051,-6.19992
89632,5.87227,-3.38543,-3.06955,-4.14767,-1.51172,-4.85791
89649,6.47264,-2.3907,-4.75098,-5.17281,-3.1343,-3.6091
89666,5.72904,-2.49665,-3.45312,-4.99035,-2.46525,-3.37954
89683,5.58581,1.45678,0.905463,-5.87227,1.31356,-1.55587
89705,5.74866,-0.206991,-1.99535,-5.26405,-0.044145,-1.74716
89726,6.84934,0.369837,-2.07972,-5.84382,-1.29492,-0.736731
89743,6.08711,2.05814,1.70007,-8.18645,1.39498,0.73575
89762,9.39994,5.08256,1.98456,-10.8253,3.12841,3.09309
89784,7.47816,2.2406,0.830907,-8.56021,1.73245,0.306072
89802,9.30871,1.47542,2.24649,-9.70013,2.96949,-0.910368
89821,9.67168,3.97207,3.00775,-10.4565,4.10548,0.614106
89838,8.48957,3.72682,3.66207,-10.0013,5.10218,0.689643
89860,11.3825,2.28377,2.13466,-11.0264,3.77783,-0.816192
89878,11.9407,0.321768,1.86782,-10.0876,3.47961,-2.19646
89895,12.5313,1.76874,2.79781,-11.5248,4.53418,-1.91099
89915,11.7975,0.562113,2.81155,-11.0029,4.07213,-2.13073
89937,10.4722,1.60099,2.27003,-10.4516,3.39818,-0.937836
89955,12.5127,2.97635,0.485595,-11.7112,2.4113,-0.812268
89971,12.8795,5.48673,1.54606,-13.0296,3.47961,1.57352
89988,11.0725,6.91899,2.1582,-12.6314,4.03289,2.95771
90014,9.23317,8.11679,2.69971,-11.7357,4.49985,4.07115
90031,10.5909,8.32379,3.86318,-12.3292,5.09728,4.91775
90048,11.0156,9.9444,3.3766,-13.1778,4.74608,6.64824
90065,11.721,12.9404,1.74618,-14.0401,4.10058,8.45818
90087,12.9933,13.5604,5.28268,-15.4723,7.00336,9.22925
90108,16.9458,14.5365,7.5537,-18.5154,9.44409,10.174
90124,21.9597,20.1723,7.3987,-23.2968,11.205,12.4891
90141,23.7765,27.828,10.0808,-27.6995,15.2438,17.6766
90162,18.8519,40.273,17.3961,-27.2787,21.9352,29.7106
90179,11.3678,53.0221,22.6189,-26.7803,25.9641,44.1999
90198,1.30571,54.9978,15.9707,-20.0193,20.0958,49.4846
90217,1.79229,25.8131,7.22114,-3.58654,10.3054,32.6094
90239,0.152055,-0.486576,-0.6867,-0.285471,-1.11736,-0.540531
90257,-0.143226,-3.09702,-0.733788,1.67849,-1.91589,0.100062
90273,-0.248193,1.08106,-0.50031,-1.14287,0.788724,-0.413982
90294,-0.209934,0.109872,-0.453222,0.816192,-0.279585,0.02943
90316,-0.086328,-0.24525,-0.444393,0.663156,-0.216801,0.001962
90334,-0.024525,-0.442431,-0.471861,-0.558189,-0.226611,-0.227592
90351,-0.124587,0.345312,-0.327654,0.184428,0.452241,-0.053955
90368,-0.081423,0.119682,-0.275661,0.054936,0.051993,-0.16677
90394,-0.067689,0.124587,-0.30411,-0.266832,0.043164,-0.110853
90411,-0.081423,0.096138,-0.177561,-0.031392,0.129492,-0.101043
90428,-0.143226,0.210915,-0.163827,0.231516,0.422811,-0.063765
90444,-0.143226,0.345312,-0.047088,-0.021582,0.384552,-0.119682
90466,-0.143226,0.302148,-0.075537,0.131454,0.422811,-0.124587
90486,-0.205029,0.283509,-0.038259,0.193257,0.48069,-0.007848
90503,-0.229554,0.307053,-0.051993,0.164808,0.581733,-0.05886
90520,-0.234459,0.273699,0.008829,0.083385,0.548379,-0.105948
90542,-0.291357,0.201105,0.037278,0.327654,0.596448,-0.119682
90560,-0.324711,0.076518,0.018639,0.174618,0.624897,-0.101043
